shape_area,shape_perimeter,shape_eccentricity,shape_solidity,shape_extent,shape_circularity,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,color_H_mean,color_H_std,color_S_mean,color_S_std,color_V_mean,color_V_std,color_H_hist_0,color_H_hist_1,color_H_hist_2,color_H_hist_3,color_H_hist_4,color_H_hist_5,color_H_hist_6,color_H_hist_7,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,105.75070190429688,55.94769287109375,15.347702026367188,28.846872329711914,202.515380859375,21.23379135131836,0.2467193603515625,0.01715087890625,0.00115966796875,0.0011138916015625,0.0229034423828125,0.221710205078125,0.37774658203125,0.1114959716796875,1.6836514321159037,0.7796845059150083,0.38932304068598617,0.9803843133310628
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,91.60029602050781,65.09420776367188,16.072174072265625,28.025362014770508,200.51162719726562,18.479936599731445,0.34185791015625,0.0654449462890625,0.0018310546875,0.00177001953125,0.0143585205078125,0.1238555908203125,0.2642669677734375,0.186614990234375,1.1082973496510742,0.8366873482495145,0.5078262430897733,0.9833234333541221
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,93.68153381347656,65.57042694091797,24.973190307617188,41.189208984375,189.0171356201172,32.33384323120117,0.3716888427734375,0.022308349609375,0.002777099609375,0.0019378662109375,0.016082763671875,0.117034912109375,0.2622833251953125,0.2058868408203125,2.460924786716565,0.7775585167613247,0.3582442107102358,0.9866848642071102
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,54.85166931152344,63.70266342163086,30.225341796875,37.47038269042969,185.7157745361328,23.194448471069336,0.6715545654296875,0.0525665283203125,0.001434326171875,0.00103759765625,0.003662109375,0.0179290771484375,0.0637359619140625,0.188079833984375,1.6415748984417846,0.7831228354642126,0.2092960689165698,0.9848424201880748
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,100.60906982421875,58.48796463012695,15.767547607421875,25.26357078552246,201.53125,20.917879104614258,0.268768310546875,0.0469818115234375,0.0011444091796875,0.0012054443359375,0.0203094482421875,0.1982879638671875,0.33746337890625,0.1258392333984375,1.125050618015178,0.8171582599810665,0.47367611898101425,0.9851996623643653
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,94.41563415527344,62.57870101928711,18.7984619140625,30.686002731323242,196.87896728515625,28.538183212280273,0.326080322265625,0.0477294921875,0.0015869140625,0.001251220703125,0.0185089111328125,0.1663360595703125,0.27960205078125,0.158905029296875,2.8266653318480657,0.7685060869632447,0.43016988034422116,0.9794399709519912
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,86.60391235351562,69.06448364257812,11.893051147460938,21.514257431030273,201.2864990234375,21.90326499938965,0.4079742431640625,0.051025390625,0.0034637451171875,0.0027618408203125,0.013153076171875,0.0865936279296875,0.18231201171875,0.252716064453125,1.5925566554635697,0.8055270670514948,0.42915619888194023,0.9802681511047653
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,85.81782531738281,68.13997650146484,14.79852294921875,24.163639068603516,205.7659912109375,15.27473258972168,0.400390625,0.072052001953125,0.0016632080078125,0.001312255859375,0.0095062255859375,0.0769195556640625,0.2064056396484375,0.23175048828125,0.8685861160513025,0.8477447446134434,0.5133201920276604,0.9815504243273045
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,94.15045166015625,66.45011138916016,16.287033081054688,33.14267349243164,202.1844024658203,24.308433532714844,0.3609771728515625,0.0264739990234375,0.001983642578125,0.0017242431640625,0.01483154296875,0.1234130859375,0.24981689453125,0.2207794189453125,1.4190878101275302,0.8136578732270507,0.4607106410008168,0.9878309150714177
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,94.62632751464844,62.963382720947266,14.867156982421875,27.988300323486328,204.50477600097656,17.93069839477539,0.313201904296875,0.0567169189453125,0.0032806396484375,0.002716064453125,0.0206146240234375,0.1592864990234375,0.2794036865234375,0.1647796630859375,1.1305877108716236,0.8220305774252762,0.47554181992353306,0.9822944086417702
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,105.19792175292969,56.765499114990234,14.89520263671875,28.461423873901367,206.38116455078125,18.2879638671875,0.25897216796875,0.011962890625,0.0006256103515625,0.0005645751953125,0.02001953125,0.2104644775390625,0.3830718994140625,0.11431884765625,1.185564043406187,0.8466878169087141,0.622300478025094,0.9826270612673544
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,93.76153564453125,63.32210922241211,16.071441650390625,27.00963592529297,202.49932861328125,19.148265838623047,0.3459625244140625,0.0374298095703125,0.001708984375,0.0013885498046875,0.0141143798828125,0.1457366943359375,0.29022216796875,0.1634368896484375,0.805560787442944,0.8318128769566127,0.43327355692157804,0.9887119270561735
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,95.47352600097656,66.86351013183594,23.645889282226562,40.81361389160156,193.09510803222656,31.942928314208984,0.375946044921875,0.0164794921875,0.001373291015625,0.000823974609375,0.0081024169921875,0.095733642578125,0.2624053955078125,0.2391357421875,2.0795237976460736,0.7573065508082351,0.3205037625287981,0.9886858095562312
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,113.75848388671875,48.02854537963867,10.590255737304688,21.13935661315918,211.0625,18.633045196533203,0.140777587890625,0.046142578125,0.00054931640625,0.00048828125,0.0210418701171875,0.2749176025390625,0.4378662109375,0.078216552734375,0.8334583447833908,0.8973440833371318,0.6740368986009424,0.9857570111357985
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,104.12113952636719,58.707977294921875,17.177459716796875,31.601634979248047,205.31375122070312,25.256101608276367,0.2760467529296875,0.0175628662109375,0.0006103515625,0.0005035400390625,0.01226806640625,0.162353515625,0.398406982421875,0.1322479248046875,1.6204529761565987,0.843103620971586,0.555569851391848,0.9862138216612434
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,96.09083557128906,62.77164077758789,13.931015014648438,26.716236114501953,209.56997680664062,16.749034881591797,0.3199462890625,0.0414581298828125,0.0018310546875,0.0015411376953125,0.018402099609375,0.165191650390625,0.2747955322265625,0.1768341064453125,1.1515439952064026,0.8503711703025534,0.5594695413449522,0.9797636045938709
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,99.72544860839844,65.14430236816406,9.540634155273438,18.486011505126953,210.0349578857422,16.380678176879883,0.2907257080078125,0.0635223388671875,0.0020599365234375,0.00201416015625,0.0130462646484375,0.109588623046875,0.27252197265625,0.24652099609375,0.9093463742787156,0.8380073458452877,0.4990503379616468,0.9808081628019663
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,94.41630554199219,66.32794189453125,22.482666015625,42.80827331542969,201.7753143310547,26.158422470092773,0.367401123046875,0.0144195556640625,0.0012969970703125,0.0012054443359375,0.01300048828125,0.11767578125,0.278778076171875,0.2062225341796875,2.107889223628943,0.8226630150396241,0.5479229426740314,0.9863568291241163
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,94.80111694335938,63.446998596191406,16.917633056640625,28.627948760986328,203.94680786132812,24.030363082885742,0.3435821533203125,0.0359039306640625,0.0011138916015625,0.00079345703125,0.013031005859375,0.1361541748046875,0.298095703125,0.17132568359375,1.7929215176377833,0.808816950831019,0.43364776072896416,0.9826835358019235
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,96.80364990234375,62.700653076171875,20.606643676757812,34.26374816894531,204.56004333496094,20.85759735107422,0.317413330078125,0.050994873046875,0.0004730224609375,0.00042724609375,0.0081329345703125,0.1172637939453125,0.3496551513671875,0.1556396484375,1.1263224810985908,0.8359069103180216,0.3737534057203798,0.987326589977785
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,102.973388671875,62.62721252441406,10.43829345703125,19.83003807067871,205.00843811035156,23.33302879333496,0.2843170166015625,0.0296173095703125,0.00250244140625,0.0030364990234375,0.017669677734375,0.15057373046875,0.2842864990234375,0.227996826171875,0.8644343585698432,0.8397810893032149,0.5037243868203354,0.9900046935795903
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,96.69461059570312,66.03858184814453,14.410980224609375,24.349925994873047,202.5276336669922,24.210187911987305,0.3374176025390625,0.0445709228515625,0.002105712890625,0.0024261474609375,0.0106964111328125,0.100372314453125,0.2562713623046875,0.2461395263671875,1.2087080557924361,0.8147030199821479,0.3945224607627208,0.9877066304121479
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,101.32818603515625,70.25240325927734,11.564346313476562,23.63602638244629,207.0904541015625,19.94559097290039,0.354736328125,0.027679443359375,0.0019073486328125,0.001068115234375,0.0041046142578125,0.0386505126953125,0.18212890625,0.3897247314453125,1.4921281672795716,0.8245896951142707,0.48727990568658175,0.9790371149441115
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,108.71319580078125,53.91299057006836,11.779220581054688,23.090660095214844,207.5987091064453,19.852710723876953,0.1808319091796875,0.0603179931640625,0.0008544921875,0.0008697509765625,0.0189208984375,0.2181854248046875,0.414459228515625,0.105560302734375,0.7597678527869867,0.8187359622706875,0.40059862606725094,0.9889613512320963
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,100.58941650390625,60.47723388671875,16.553085327148438,28.77220344543457,202.53176879882812,23.286436080932617,0.2892913818359375,0.03363037109375,0.0011444091796875,0.00103759765625,0.0146331787109375,0.1615142822265625,0.35784912109375,0.140899658203125,1.1472121982844325,0.7989269461456,0.3795686176450736,0.9883588380562253
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,89.98886108398438,66.34400177001953,12.094894409179688,21.141902923583984,205.20608520507812,19.41550064086914,0.3508758544921875,0.0731201171875,0.00244140625,0.0020751953125,0.01580810546875,0.1234893798828125,0.2150421142578125,0.2171478271484375,0.7285601250948206,0.836317424220567,0.5109854985187967,0.9886262466380602
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,97.69593811035156,64.49287414550781,10.315505981445312,19.51161766052246,206.42672729492188,17.279062271118164,0.2921295166015625,0.0680084228515625,0.002593994140625,0.0020294189453125,0.01654052734375,0.133026123046875,0.2722320556640625,0.21343994140625,0.9161573779706986,0.8521816337784539,0.5724416195561592,0.9821759858612609
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,92.70191955566406,62.95176315307617,18.590835571289062,29.961034774780273,202.14724731445312,21.45576286315918,0.3362884521484375,0.054046630859375,0.00213623046875,0.001129150390625,0.0174713134765625,0.1484222412109375,0.2890625,0.1514434814453125,1.0869566069261027,0.8103318949549321,0.4521744588841253,0.9872343767418654
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,99.89079284667969,62.283897399902344,18.62371826171875,32.21653747558594,204.0929718017578,17.889307022094727,0.3277587890625,0.0095062255859375,0.000640869140625,0.00030517578125,0.0095977783203125,0.1330108642578125,0.361663818359375,0.1575164794921875,1.4649767217375071,0.8299162769970627,0.47516222069447533,0.9793890403882722
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,99.09614562988281,58.545494079589844,17.4423828125,26.453475952148438,204.3773193359375,20.06485366821289,0.2344207763671875,0.0971832275390625,0.000885009765625,0.000274658203125,0.0151214599609375,0.1821746826171875,0.362457275390625,0.10748291015625,1.130136224362936,0.7899589490950616,0.4241006123579052,0.9844011155468158
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,109.19976806640625,55.57170104980469,10.842559814453125,19.292484283447266,206.41107177734375,20.102354049682617,0.206390380859375,0.042144775390625,0.0015869140625,0.00079345703125,0.01751708984375,0.1916351318359375,0.4018707275390625,0.1380615234375,1.15629958678048,0.8361664896714497,0.5698140180046178,0.9823950475540981
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,104.01669311523438,61.94013977050781,13.12445068359375,21.824094772338867,203.34365844726562,22.446157455444336,0.2708587646484375,0.0479278564453125,0.001068115234375,0.0008697509765625,0.0112457275390625,0.1161041259765625,0.3470916748046875,0.204833984375,1.4636960421342389,0.8173663365810118,0.5303802953099914,0.9824097752115262
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,94.31875610351562,68.94618225097656,10.288253784179688,20.15102195739746,205.23890686035156,18.819292068481445,0.3632354736328125,0.049041748046875,0.0025787353515625,0.001190185546875,0.0081634521484375,0.07171630859375,0.2133941650390625,0.290679931640625,1.193130409971203,0.839631742973479,0.5098697765239861,0.9806197116011326
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,88.95179748535156,69.60588073730469,20.0845947265625,38.72498321533203,204.5140380859375,20.52678871154785,0.428802490234375,0.0196075439453125,0.0018463134765625,0.00128173828125,0.0074310302734375,0.0671234130859375,0.211669921875,0.262237548828125,2.0418580240620257,0.8458733524988553,0.5139887781042745,0.9791921472788789
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,92.21926879882812,70.84519958496094,21.1412353515625,39.332462310791016,202.28729248046875,19.853981018066406,0.416168212890625,0.0147247314453125,0.0007781982421875,0.000518798828125,0.005126953125,0.053558349609375,0.2151031494140625,0.2940216064453125,1.5143672407999944,0.810764692603678,0.42166429659817695,0.9847481617970926
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,68.59555053710938,69.07587432861328,17.8919677734375,28.111083984375,202.31008911132812,17.612592697143555,0.557220458984375,0.0644378662109375,0.001495361328125,0.000946044921875,0.0030670166015625,0.023712158203125,0.1074066162109375,0.2417144775390625,0.8884960127849458,0.8196974128498886,0.3610824064156192,0.9860760053276878
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,97.805908203125,66.61479949951172,13.581024169921875,25.386022567749023,211.23434448242188,14.043560028076172,0.3538818359375,0.0266571044921875,0.001312255859375,0.0009765625,0.0069427490234375,0.0821990966796875,0.2711944580078125,0.2568359375,0.6415043239873317,0.8756376585326254,0.6056598745647541,0.9858078252426921
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,109.93601989746094,55.12301254272461,9.583663940429688,19.785608291625977,207.51217651367188,16.181690216064453,0.1892852783203125,0.039215087890625,0.0036468505859375,0.002532958984375,0.0334625244140625,0.2577667236328125,0.33697509765625,0.137115478515625,1.0509290703933925,0.842832387962214,0.46477802279442193,0.9766141834522557
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,106.00608825683594,62.4316291809082,9.515289306640625,19.95922088623047,204.41891479492188,16.626483917236328,0.252655029296875,0.037109375,0.005279541015625,0.0024566650390625,0.023529052734375,0.154144287109375,0.3081817626953125,0.216644287109375,0.6563513253975936,0.8578129712469514,0.5318129775835078,0.9863706928526847
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,74.76533508300781,76.04798126220703,10.668045043945312,21.062793731689453,204.4269561767578,15.368803977966309,0.5421600341796875,0.0271453857421875,0.0006561279296875,0.0001678466796875,0.00128173828125,0.0131072998046875,0.1143951416015625,0.30108642578125,1.23631140590654,0.8324234944494129,0.46790469275822577,0.9711919740111018
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,111.26560974121094,56.730430603027344,9.483673095703125,20.107486724853516,208.2999725341797,15.030874252319336,0.205963134765625,0.0263671875,0.0022430419921875,0.0014495849609375,0.02197265625,0.2257232666015625,0.3573760986328125,0.158905029296875,1.0017251687525115,0.8362268835041502,0.39563695435349966,0.975635271104595
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,91.68386840820312,74.69225311279297,10.396041870117188,20.30205726623535,204.46334838867188,13.601608276367188,0.4207763671875,0.0263824462890625,0.0015411376953125,0.000518798828125,0.0029144287109375,0.02825927734375,0.186004638671875,0.3336029052734375,0.9147675628344443,0.8333326431908079,0.3826426462028427,0.9742257368111875
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,109.71424865722656,41.6466178894043,11.905746459960938,22.269351959228516,215.62454223632812,15.123662948608398,0.1259307861328125,0.031341552734375,0.001190185546875,0.0007476806640625,0.0609588623046875,0.5979766845703125,0.15277099609375,0.029083251953125,0.672803531931639,0.868554605614246,0.5121533582575124,0.9840178653971051
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,112.15478515625,59.834808349609375,11.305694580078125,26.454315185546875,200.94317626953125,19.71657943725586,0.2257080078125,0.021453857421875,0.002685546875,0.001953125,0.0166015625,0.1452178955078125,0.374053955078125,0.2123260498046875,1.649238745185091,0.8641212140973092,0.6249308412583326,0.9764136378609365
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,119.33293151855469,52.000648498535156,10.291351318359375,19.397241592407227,200.5806427001953,11.469454765319824,0.159576416015625,0.0252227783203125,0.0005645751953125,0.0004119873046875,0.011199951171875,0.177764892578125,0.488128662109375,0.1371307373046875,0.5908329715380394,0.8693022712925866,0.45096708467591573,0.9771667569208777
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,107.6749267578125,65.69380950927734,13.622756958007812,31.217815399169922,200.44964599609375,24.148727416992188,0.281280517578125,0.023590087890625,0.0025787353515625,0.0010833740234375,0.009857177734375,0.0881805419921875,0.316192626953125,0.2772369384765625,1.8934883256089385,0.8550348118707061,0.480946509557456,0.9815446225198703
1.0,0.99609375,0.0,1.0,1.0,0.7915702273958504,3.1846979912279836,0.0,0.0,0.0,0.0,0.0,0.0,102.45745849609375,59.28445816040039,19.401260375976562,36.35874938964844,201.1479949951172,23.822582244873047,0.2889404296875,0.0152587890625,0.0006103515625,0.00048828125,0.0133819580078125,0.16790771484375,0.389617919921875,0.1237945556640625,2.172040329581985,0.8230568358862005,0.4857426320156988,0.9812884920436468
